,h3_index,description,location_id,osm_structured_json_dict,latitude,longitude
171,89194ad336bffff,"the location showcases a densely populated urban area with a mix of residential buildings, roads, and some green spaces. There are several roads intersecting, and the buildings appear to be of varying heights and designs. There's a noticeable construction site in the center, suggesting ongoing development. The area seems to be well-planned with organized blocks of buildings. The vegetation is sparse, indicating a built-up environment.",89194ad336bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 344}, 'building_density': None, 'building_density_km_2': 3265.8486, 'landuse': array(['grass', 'military', 'residential', 'retail'], dtype=object), 'leisure': array(['fitness_station', 'garden', 'park', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 1, 'footway': 82, 'primary': 0, 'residential': 135, 'secondary': 0, 'service': 45, 'tertiary': 0, 'unclassified': 9}, 'sport': array(['fitness'], dtype=object)}}",51.48772764919571,-0.10204975864859372
172,89194ad336fffff,"the location showcases a residential area with a mix of terraced houses and single-story buildings. There are roads that crisscross the area, and a notable green space in the center. The density of the buildings seems moderate, with a mix of trees and open spaces. There are no visible bodies of water, and the overall landscape appears to be urban with a blend of man-made and natural elements.",89194ad336fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 560}, 'building_density': None, 'building_density_km_2': 5316.4978, 'landuse': array(['allotments', 'religious', 'residential', 'retail'], dtype=object), 'leisure': array(['dog_park', 'garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 5, 'footway': 138, 'primary': 0, 'residential': 125, 'secondary': 0, 'service': 20, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['basketball;soccer'], dtype=object)}}",51.48521311773327,-0.09909380355028803
173,89194ad3373ffff,"the location showcases a densely populated urban area with a mix of residential buildings, roads, and some green spaces. There are several roads intersecting, and the buildings vary in height and design. Some areas have rooftop gardens or terraces. The infrastructure includes rail tracks running parallel to the roads. The overall density of the buildings suggests a city or town center.",89194ad3373ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 1025}, 'building_density': None, 'building_density_km_2': 9731.0896, 'landuse': array(['commercial', 'religious', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 20, 'footway': 49, 'primary': 27, 'residential': 63, 'secondary': 0, 'service': 43, 'tertiary': 6, 'unclassified': 15}, 'sport': array([], dtype=object)}}",51.49066763619503,-0.09577741144781624
174,89194ad3377ffff,"the location showcases a mix of urban and green spaces. There are residential buildings, roads, and patches of greenery, possibly parks or gardens. The density of buildings seems moderate, with some clusters and open spaces. There are also some commercial establishments, as indicated by the variety of building structures and the presence of vehicles. The layout suggests a well-planned urban area with a balance between built structures and open spaces.",89194ad3377ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 732}, 'building_density': None, 'building_density_km_2': 6949.4221, 'landuse': array(['grass', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 6, 'footway': 113, 'primary': 0, 'residential': 64, 'secondary': 0, 'service': 77, 'tertiary': 0, 'unclassified': 7}, 'sport': array(['soccer;basketball'], dtype=object)}}",51.48815304314424,-0.09282173973132854
175,89194ad337bffff,"the location showcases a densely populated urban area with a mix of residential and commercial buildings. There are roads crisscrossing the area, with some appearing to be major highways. The landscape is a mix of green spaces, possibly parks or gardens, interspersed with buildings. There are also some industrial structures visible, possibly related to transportation or manufacturing. The density of buildings suggests a bustling urban environment.",89194ad337bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 312}, 'building_density': None, 'building_density_km_2': 2962.0488, 'landuse': array(['commercial', 'grass', 'residential', 'retail'], dtype=object), 'leisure': array(['park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 9, 'footway': 148, 'primary': 0, 'residential': 82, 'secondary': 0, 'service': 62, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['soccer;basketball'], dtype=object)}}",51.49045497013118,-0.1003916558280253
176,89194ad3383ffff,"we can observe a dense urban area with a mix of residential and commercial buildings. There are roads that crisscross the area, and a notable green space with trees in the center. The buildings vary in height and design, suggesting a mix of old and new constructions. There's also a tennis court visible, indicating recreational facilities in the area. The density of the buildings suggests a commercial or residential hub.",89194ad3383ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 877}, 'building_density': None, 'building_density_km_2': 8326.0152, 'landuse': array(['cemetery', 'commercial', 'grass', 'recreation_ground',
       'residential', 'retail'], dtype=object), 'leisure': array(['park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 5, 'footway': 310, 'primary': 46, 'residential': 80, 'secondary': 6, 'service': 127, 'tertiary': 0, 'unclassified': 9}, 'sport': array(['tennis'], dtype=object)}}",51.49927245888795,-0.08157280869163952
177,89194ad3387ffff,"the location showcases an urban landscape with a mix of residential and commercial buildings. There are roads that crisscross the area, with some roads appearing to be busier than others. There are patches of green, indicating parks or recreational areas. The density of buildings varies, with some clusters being denser than others. There are also some industrial or warehouse-like structures visible. Overall, the area seems to be a blend of residential neighborhoods, commercial establishments, and industrial zones.",89194ad3387ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 609}, 'building_density': None, 'building_density_km_2': 5781.6913, 'landuse': array(['cemetery', 'construction', 'grass', 'industrial', 'residential',
       'retail'], dtype=object), 'leisure': array(['garden', 'pitch'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 166, 'primary': 12, 'residential': 78, 'secondary': 30, 'service': 94, 'tertiary': 0, 'unclassified': 6}, 'sport': array([], dtype=object)}}",51.49675774521044,-0.07861767824491815
178,89194ad338bffff,"the location showcases a densely populated urban area with a mix of residential buildings, roads, and some green spaces. There are several roads crisscrossing the area, with a notable road running vertically through the center. The buildings appear to be of varying heights, with many having red-tiled roofs. There are also patches of green, likely parks or gardens, interspersed among the buildings. The overall landscape suggests a well-planned urban setting with a balance between infrastructure and green spaces.",89194ad338bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 423}, 'building_density': None, 'building_density_km_2': 4015.8546, 'landuse': array(['allotments', 'commercial', 'grass', 'recreation_ground',
       'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array(['wood'], dtype=object), 'roads': {'cycleway': 23, 'footway': 75, 'primary': 24, 'residential': 55, 'secondary': 0, 'service': 134, 'tertiary': 0, 'unclassified': 35}, 'sport': array(['basketball', 'soccer'], dtype=object)}}",51.499060550173084,-0.08618723674634972
179,89194ad338fffff,"the location showcases a densely populated urban area with a mix of residential buildings, roads, and some green spaces. There are several roads intersecting, and the buildings vary in height and design. Some areas have trees and open spaces, while others are more built up. There are also a few parking lots and possibly some commercial establishments. The overall density of the buildings suggests a residential or mixed-use neighborhood.",89194ad338fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 760}, 'building_density': None, 'building_density_km_2': 7215.247, 'landuse': array(['construction', 'grass', 'religious', 'residential', 'retail'],
      dtype=object), 'leisure': array(['park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 24, 'footway': 221, 'primary': 32, 'residential': 81, 'secondary': 0, 'service': 51, 'tertiary': 0, 'unclassified': 19}, 'sport': array([], dtype=object)}}",51.49654590048174,-0.0832317968314193
180,89194ad3393ffff,"the location showcases a dense urban area with numerous buildings of varying heights. There are roads crisscrossing the area, and a significant amount of greenery, possibly parks or gardens, can be observed. The infrastructure includes railway tracks that intersect within the hexagon. The density of buildings suggests a residential or commercial area, and the presence of green spaces indicates an effort to balance urban development with recreational areas.",89194ad3393ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 518}, 'building_density': None, 'building_density_km_2': 4917.7604, 'landuse': array(['allotments', 'commercial', 'grass', 'residential', 'retail'],
      dtype=object), 'leisure': array(['park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 41, 'footway': 287, 'primary': 76, 'residential': 55, 'secondary': 0, 'service': 114, 'tertiary': 0, 'unclassified': 42}, 'sport': array([], dtype=object)}}",51.50199888895191,-0.07991368590776864
181,89194ad3397ffff,"the location showcases an urban landscape with a mix of residential and commercial buildings. There are roads crisscrossing the area, and a notable railway track runs diagonally through it. There's a green space or park in the center, surrounded by buildings. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are also some trees scattered around, indicating pockets of greenery in the urban setting.",89194ad3397ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 182}, 'building_density': None, 'building_density_km_2': 1727.8618, 'landuse': array(['commercial', 'construction', 'grass', 'industrial', 'residential'],
      dtype=object), 'leisure': array(['garden', 'park', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 41, 'footway': 130, 'primary': 18, 'residential': 80, 'secondary': 0, 'service': 91, 'tertiary': 13, 'unclassified': 1}, 'sport': array([], dtype=object)}}",51.499484177744094,-0.07695852967157052
182,89194ad339bffff,"the location showcases an urban area with a mix of residential and commercial buildings. There are roads crisscrossing the area, and a notable green space with trees can be seen. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are no visible bodies of water within the hexagon. The infrastructure includes rail tracks running parallel to the roads. Overall, the area appears to be a blend of residential neighborhoods and commercial zones.",89194ad339bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 361}, 'building_density': None, 'building_density_km_2': 3427.2423, 'landuse': array(['brownfield', 'commercial', 'construction', 'grass', 'religious',
       'residential', 'retail'], dtype=object), 'leisure': array(['outdoor_seating', 'park', 'pitch', 'playground'], dtype=object), 'natural': array(['wood'], dtype=object), 'roads': {'cycleway': 5, 'footway': 204, 'primary': 21, 'residential': 89, 'secondary': 0, 'service': 106, 'tertiary': 0, 'unclassified': 18}, 'sport': array(['multi', 'soccer'], dtype=object)}}",51.50178710610925,-0.08452827443192017
183,89194ad33a7ffff,"there is a mix of residential areas with houses, roads, and a few commercial buildings. There's a significant road network connecting different parts of the area. There are patches of greenery, likely parks or gardens. The density of buildings seems moderate, with no apparent skyscrapers or densely packed urban centers. The overall landscape appears to be a blend of residential and commercial zones.",89194ad33a7ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 346}, 'building_density': None, 'building_density_km_2': 3284.8361, 'landuse': array(['grass', 'residential', 'retail'], dtype=object), 'leisure': array(['pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 54, 'footway': 205, 'primary': 0, 'residential': 106, 'secondary': 92, 'service': 155, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['basketball'], dtype=object)}}",51.489001552836676,-0.07436748853079012
184,89194ad33afffff,"the location showcases an urban landscape with a mix of residential and commercial areas. There are several roads intersecting, with vehicles visible on some of them. There are patches of green, indicating parks or recreational areas. The density of buildings varies, with some clusters appearing denser than others. There are also some larger structures, possibly commercial buildings or malls, visible towards the bottom right of the location.",89194ad33afffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 430}, 'building_density': None, 'building_density_km_2': 4082.3108, 'landuse': array(['brownfield', 'industrial', 'residential', 'retail'], dtype=object), 'leisure': array(['park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 20, 'footway': 158, 'primary': 0, 'residential': 83, 'secondary': 21, 'service': 69, 'tertiary': 0, 'unclassified': 12}, 'sport': array([], dtype=object)}}",51.48878971014163,-0.07898082787012878
185,89194ad33b3ffff,"there is a mix of urban and green spaces. We can observe residential areas with terraced houses, roads, and a few commercial buildings. There's a prominent green park with a circular pathway in the center. Adjacent to the park, there's a sports field with markings for a soccer or football game. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are also trees scattered throughout, providing a natural touch to the urban landscape.",89194ad33b3ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 403}, 'building_density': None, 'building_density_km_2': 3825.9796, 'landuse': array(['industrial', 'residential'], dtype=object), 'leisure': array(['fitness_station', 'garden', 'park', 'pitch', 'playground'],
      dtype=object), 'natural': array(['tree_row'], dtype=object), 'roads': {'cycleway': 59, 'footway': 70, 'primary': 42, 'residential': 57, 'secondary': 0, 'service': 39, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['fitness'], dtype=object)}}",51.494242965107084,-0.07566288305043746
186,89194ad33b7ffff,"the location showcases a residential area with a mix of single-family homes and possibly some apartments. There are roads that crisscross the area, with some roads appearing to be more prominent than others. There are patches of green, which likely represent parks or gardens. The density of buildings seems moderate, with no apparent skyscrapers or very tall structures. There are also some industrial or commercial buildings visible on the edges of the location. Overall, the area appears to be a suburban residential neighborhood with some commercial elements.",89194ad33b7ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 432}, 'building_density': None, 'building_density_km_2': 4101.2983, 'landuse': array(['grass', 'residential'], dtype=object), 'leisure': array(['pitch', 'playground'], dtype=object), 'natural': array(['scru'], dtype=object), 'roads': {'cycleway': 56, 'footway': 81, 'primary': 44, 'residential': 76, 'secondary': 17, 'service': 45, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['basketball', 'soccer', 'tennis'], dtype=object)}}",51.49172811860835,-0.07270842306692023
187,89194ad33bbffff,"the location showcases an urban landscape with a mix of residential buildings, commercial structures, and open spaces. There are roads that crisscross the area, and several parking lots can be observed. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are also patches of greenery, indicating parks or gardens. The infrastructure includes roads with traffic, and some areas appear to be under construction or renovation.",89194ad33bbffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 308}, 'building_density': None, 'building_density_km_2': 2924.0738, 'landuse': array(['industrial', 'residential'], dtype=object), 'leisure': array(['garden', 'playground'], dtype=object), 'natural': array(['tree_row'], dtype=object), 'roads': {'cycleway': 4, 'footway': 52, 'primary': 0, 'residential': 41, 'secondary': 0, 'service': 94, 'tertiary': 12, 'unclassified': 28}, 'sport': array([], dtype=object)}}",51.494031184341665,-0.08027669218476274
188,89194ad33c3ffff,"we can observe a dense urban area with a mix of residential and commercial buildings. There are several roads intersecting, indicating a well-developed infrastructure. The area has patches of greenery, possibly parks or gardens. The density of buildings suggests a commercial or downtown region. There are no visible bodies of water within the hexagon. The overall landscape is a blend of urban structures and patches of greenery.",89194ad33c3ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 551}, 'building_density': None, 'building_density_km_2': 5231.054, 'landuse': array(['commercial', 'residential'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array(['shrubbery', 'water'], dtype=object), 'roads': {'cycleway': 44, 'footway': 295, 'primary': 144, 'residential': 112, 'secondary': 0, 'service': 52, 'tertiary': 0, 'unclassified': 12}, 'sport': array([], dtype=object)}}",51.501362970760596,-0.0937578984718096
189,89194ad33c7ffff,"the location showcases a mix of urban and green spaces. There are residential buildings, roads, and patches of greenery, possibly parks or gardens. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are also some open spaces that might be used for recreational activities. The infrastructure includes roads with vehicles, and there's a noticeable playground or sports area. Overall, it appears to be a residential area with some communal spaces.",89194ad33c7ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 216}, 'building_density': None, 'building_density_km_2': 2050.6491, 'landuse': array(['recreation_ground', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 28, 'footway': 112, 'primary': 24, 'residential': 94, 'secondary': 0, 'service': 67, 'tertiary': 0, 'unclassified': 35}, 'sport': array(['basketball', 'table_tennis'], dtype=object)}}",51.49884845158046,-0.09080181378310108
190,89194ad33cbffff,"the location showcases an urban landscape with a mix of residential and commercial buildings. There are roads that crisscross the area, and some green patches which might be parks or gardens. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are no visible bodies of water within the hexagon. The infrastructure includes rail tracks running parallel to some roads. Overall, the area appears to be a well-developed urban neighborhood.",89194ad33cbffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 365}, 'building_density': None, 'building_density_km_2': 3465.2173, 'landuse': array(['commercial', 'construction', 'grass', 'industrial', 'residential',
       'retail'], dtype=object), 'leisure': array(['fitness_station', 'garden', 'park', 'pitch', 'playground'],
      dtype=object), 'natural': array(['wood'], dtype=object), 'roads': {'cycleway': 27, 'footway': 87, 'primary': 39, 'residential': 145, 'secondary': 0, 'service': 47, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['fitness', 'multi'], dtype=object)}}",51.50115061821668,-0.0983729338823061
191,89194ad33cfffff,"we can observe a mix of urban and green spaces. There are several roads intersecting, with vehicles visible on some of them. There are buildings of varying heights, indicating a mix of residential and commercial structures. A notable feature is a green park or open space in the center. The density of buildings seems moderate, with patches of trees and open spaces interspersed. There are no visible bodies of water within the hexagon. Overall, it appears to be a well-planned urban area with a balance between infrastructure and green spaces.",89194ad33cfffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 272}, 'building_density': None, 'building_density_km_2': 2582.2989, 'landuse': array(['commercial', 'construction', 'grass', 'religious', 'residential',
       'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 225, 'primary': 37, 'residential': 76, 'secondary': 29, 'service': 72, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['soccer;basketball;cycle_polo'], dtype=object)}}",51.49863616309105,-0.09541653974921727
192,89194ad33d3ffff,"the location showcases a dense urban area with numerous buildings of varying heights. There are roads crisscrossing the area, and a notable railway track running diagonally. There's a construction site visible with a pile of dirt and some machinery. The area is densely populated with both residential and commercial buildings. There's also a noticeable green patch, possibly a park or a garden, amidst the urban setting.",89194ad33d3ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 510}, 'building_density': None, 'building_density_km_2': 4841.8105, 'landuse': array(['commercial', 'construction', 'religious', 'residential', 'retail'],
      dtype=object), 'leisure': array(['garden', 'outdoor_seating', 'park', 'pitch', 'sports_centre'],
      dtype=object), 'natural': array(['scru'], dtype=object), 'roads': {'cycleway': 33, 'footway': 275, 'primary': 78, 'residential': 12, 'secondary': 0, 'service': 86, 'tertiary': 0, 'unclassified': 90}, 'sport': array(['soccer', 'soccer;basketball;netball;table_tennis',
       'volleyball;beachvolleyball;beach_tennis'], dtype=object)}}",51.50408965008757,-0.09209912254613792
193,89194ad33d7ffff,"the location showcases an urban landscape with a mix of residential and commercial buildings. There are roads that crisscross the area, and several green patches which likely represent parks or gardens. The density of buildings seems moderate, with a mix of single-story and multi-story structures. There are no visible bodies of water within the hexagon. The infrastructure includes roads with traffic, and some areas appear to have more development than others. Overall, the region seems to be a blend of residential and commercial zones.",89194ad33d7ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 366}, 'building_density': None, 'building_density_km_2': 3474.711, 'landuse': array(['commercial', 'flowerbed', 'grass', 'recreation_ground',
       'religious', 'residential', 'retail'], dtype=object), 'leisure': array(['garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 1, 'footway': 93, 'primary': 12, 'residential': 69, 'secondary': 0, 'service': 119, 'tertiary': 0, 'unclassified': 65}, 'sport': array(['multi', 'tennis'], dtype=object)}}",51.50157513338514,-0.08914301197079307
194,89194ad33dbffff,"the location showcases an urban landscape with a mix of residential and commercial buildings. There are roads crisscrossing the area, with some appearing to be major thoroughfares. There are also railway tracks visible, indicating the presence of a train network. The density of buildings varies, with some clusters appearing denser than others. There's a noticeable green patch, which could be a park or a garden. The infrastructure suggests a well-developed urban area with a blend of modern and older architectural styles.",89194ad33dbffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 494}, 'building_density': None, 'building_density_km_2': 4689.9105, 'landuse': array(['commercial', 'construction', 'grass', 'industrial', 'railway',
       'residential', 'retail'], dtype=object), 'leisure': array(['bandstand', 'garden', 'outdoor_seating', 'park'], dtype=object), 'natural': array(['water'], dtype=object), 'roads': {'cycleway': 67, 'footway': 200, 'primary': 124, 'residential': 26, 'secondary': 0, 'service': 77, 'tertiary': 0, 'unclassified': 83}, 'sport': array([], dtype=object)}}",51.503877423408156,-0.09671431852738915
195,89194ad3523ffff,"there is a mix of residential areas, roads, and green spaces. There are several rows of houses with red-tiled roofs, a school with a reddish-brown roof, and a large green field which appears to be a sports ground. There are also some roads with vehicles, indicating areas of human activity. The landscape is predominantly residential with patches of greenery.",89194ad3523ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 106}, 'building_density': None, 'building_density_km_2': 1006.3371, 'landuse': array(['residential'], dtype=object), 'leisure': array(['pitch', 'sports_centre'], dtype=object), 'natural': array(['water', 'wetland'], dtype=object), 'roads': {'cycleway': 22, 'footway': 67, 'primary': 0, 'residential': 64, 'secondary': 15, 'service': 11, 'tertiary': 20, 'unclassified': 0}, 'sport': array(['soccer'], dtype=object)}}",51.50641161282044,-0.041341808520339966
196,89194ad3527ffff,"the location showcases a residential area with a mix of single-family homes and possibly some apartments. There are roads that crisscross the area, and a significant amount of greenery, indicating parks or gardens. The density of buildings seems moderate, with no apparent skyscrapers or densely packed urban structures. There's also a noticeable soccer field on the left side of the location.",89194ad3527ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 99}, 'building_density': None, 'building_density_km_2': 939.8809, 'landuse': array(['recreation_ground', 'residential'], dtype=object), 'leisure': array(['pitch'], dtype=object), 'natural': array(['water', 'wood'], dtype=object), 'roads': {'cycleway': 53, 'footway': 48, 'primary': 0, 'residential': 46, 'secondary': 8, 'service': 8, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['basketball;handball', 'soccer', 'soccer;cricket'], dtype=object)}}",51.50389639301124,-0.03838910353880529
197,89194ad352bffff,"there is a mix of urban and natural landscapes. On the left side, there's a body of water, possibly a river or a lake, with some patches of vegetation. Adjacent to the water, there are residential areas with buildings, roads, and cars. On the right side, there's a more developed urban area with roads, buildings, and a soccer field. The density of buildings seems to be moderate, with a mix of single-story and multi-story structures. There are no visible signs of human activity or development outside the red hexagon.",89194ad352bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 6}, 'building_density': None, 'building_density_km_2': 56.9625, 'landuse': array(['residential', 'retail'], dtype=object), 'leisure': array([], dtype=object), 'natural': array(['water', 'wetland'], dtype=object), 'roads': {'cycleway': 0, 'footway': 49, 'primary': 0, 'residential': 41, 'secondary': 3, 'service': 0, 'tertiary': 13, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.50620147424895,-0.04595536324221395
198,89194ad352fffff,"there is a mix of urban and natural landscapes. There are residential areas with houses, roads, and parking spaces. Adjacent to these residential areas, there's a large green field, possibly a park or a recreational area. There's also a body of water, possibly a lake or a pond, to the left side of the location. The infrastructure includes roads with vehicles, and there are some buildings that might be commercial or industrial. The vegetation is predominantly trees, and there doesn't seem to be any unusual patterns or changes in land use within the red boundary.",89194ad352fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 47}, 'building_density': None, 'building_density_km_2': 446.2061, 'landuse': array(['recreation_ground', 'residential'], dtype=object), 'leisure': array(['park', 'pitch'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 9, 'footway': 57, 'primary': 0, 'residential': 104, 'secondary': 4, 'service': 25, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['basketball;handball', 'soccer', 'soccer;cricket'], dtype=object)}}",51.50368631824509,-0.04300234856214718
199,89194ad3533ffff,"the location showcases a coastal area with a river or body of water on the left. There are several buildings, both residential and possibly commercial, lining the waterfront. The buildings vary in height and design. There are roads connecting the buildings, and some areas appear to be more densely populated than others. On the right side of the location, there's a bridge or structure that spans across the water. The landscape seems to be a mix of urban development and natural waterfront.",89194ad3533ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 18}, 'building_density': None, 'building_density_km_2': 170.8874, 'landuse': array(['residential'], dtype=object), 'leisure': array(['garden'], dtype=object), 'natural': array(['water', 'wetland'], dtype=object), 'roads': {'cycleway': 7, 'footway': 95, 'primary': 0, 'residential': 2, 'secondary': 0, 'service': 16, 'tertiary': 45, 'unclassified': 7}, 'sport': array([], dtype=object)}}",51.50913677900604,-0.03968113378268128
200,89194ad3537ffff,"the location showcases a residential area with closely packed houses, roads, and green spaces. There's a noticeable body of water adjacent to the area. The infrastructure includes roads with vehicles, a few parking areas, and a sports field. The density of buildings seems moderate, with a mix of single-family homes and possibly some apartments or townhouses. There are also trees and green patches, indicating parks or gardens. The overall landscape appears to be a blend of urban and natural elements.",89194ad3537ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 23}, 'building_density': None, 'building_density_km_2': 218.3562, 'landuse': array(['residential'], dtype=object), 'leisure': array(['nature_reserve'], dtype=object), 'natural': array(['mud', 'water', 'wetland'], dtype=object), 'roads': {'cycleway': 0, 'footway': 114, 'primary': 0, 'residential': 95, 'secondary': 5, 'service': 5, 'tertiary': 20, 'unclassified': 5}, 'sport': array([], dtype=object)}}",51.506621561678216,-0.03672840331947122
201,89194ad030fffff,"the location showcases a residential area with a mix of single-family homes and possibly some apartments. There are roads that crisscross the area, with some roads appearing to be more busy than others. There are patches of green, indicating parks or gardens. The density of buildings seems moderate, with no apparent skyscrapers or densely packed urban centers. There are no visible bodies of water within the hexagon. The overall landscape appears to be a mix of built structures and green spaces.",89194ad030fffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 24}, 'building_density': None, 'building_density_km_2': 227.8499, 'landuse': array(['residential'], dtype=object), 'leisure': array(['park', 'pitch', 'playground'], dtype=object), 'natural': array([], dtype=object), 'roads': {'cycleway': 0, 'footway': 29, 'primary': 0, 'residential': 58, 'secondary': 0, 'service': 31, 'tertiary': 55, 'unclassified': 16}, 'sport': array([], dtype=object)}}",51.43657646887394,-0.06142739303114752
202,89194ad031bffff,"there is a mix of urban and green spaces. We can observe residential areas with houses, roads, and some patches of greenery. There's a notable park or garden with a paved pathway, trees, and open green spaces. Additionally, there are some buildings that appear to be commercial or institutional in nature. The density of buildings seems moderate, with a balance between built-up areas and green spaces.",89194ad031bffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 77}, 'building_density': None, 'building_density_km_2': 731.0184, 'landuse': array(['meadow', 'residential'], dtype=object), 'leisure': array(['bandstand', 'garden', 'park', 'pitch', 'playground'], dtype=object), 'natural': array(['water', 'wood'], dtype=object), 'roads': {'cycleway': 57, 'footway': 314, 'primary': 0, 'residential': 3, 'secondary': 0, 'service': 18, 'tertiary': 31, 'unclassified': 0}, 'sport': array([], dtype=object)}}",51.44181987283281,-0.06272027050576624
203,89194ad0343ffff,"there is a mix of green fields, possibly used for agriculture or sports, and patches of trees. There are also some structures that could be residential houses or small buildings. There's a road that runs through the area, and a few patches that might be gardens or small plots of land. The landscape appears to be a combination of rural and suburban areas.",89194ad0343ffff,"{'summary': {'area_size_km_2': 0.1053325, 'building': {'count': 0}, 'building_density': 0.0, 'building_density_km_2': None, 'landuse': array(['allotments', 'recreation_ground', 'residential'], dtype=object), 'leisure': array(['golf_course', 'pitch', 'sports_centre'], dtype=object), 'natural': array(['water', 'wood'], dtype=object), 'roads': {'cycleway': 0, 'footway': 0, 'primary': 0, 'residential': 0, 'secondary': 0, 'service': 7, 'tertiary': 0, 'unclassified': 0}, 'sport': array(['cricket', 'rugby_union', 'tennis'], dtype=object)}}",51.44139488131848,-0.07193864993018213
